title,datetime,link
Forth: The Hacker's Language,2017-01-27 00:00:00,https://news.google.com/./articles/CBMiO2h0dHBzOi8vaGFja2FkYXkuY29tLzIwMTcvMDEvMjcvZm9ydGgtdGhlLWhhY2tlcnMtbGFuZ3VhZ2Uv0gEA?hl=en-US&gl=US&ceid=US%3Aen
"Dealmaking expanded in April, but the pace slowed",2017-05-17 00:00:00,https://news.google.com/./articles/CBMiVWh0dHBzOi8vd3d3LnRoZW1pZGRsZW1hcmtldC5jb20vZGF0YS9kZWFsbWFraW5nLWV4cGFuZGVkLWluLWFwcmlsLWJ1dC10aGUtcGFjZS1zbG93ZWTSAQA?hl=en-US&gl=US&ceid=US%3Aen
NV5 Acquires Leading Northeast MEP Engineering Design Firm ...,2017-06-06 00:00:00,https://news.google.com/./articles/CBMikAFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2UvMjAxNy8wNi8wNi8xMDA5MDk1LzAvZW4vTlY1LUFjcXVpcmVzLUxlYWRpbmctTm9ydGhlYXN0LU1FUC1FbmdpbmVlcmluZy1EZXNpZ24tRmlybS1SREstRW5naW5lZXJzLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen
Sell or No-Sell: Design Firms Weigh Choices for Future Growth,2017-06-28 00:00:00,https://news.google.com/./articles/CBMiX2h0dHBzOi8vd3d3LmVuci5jb20vYXJ0aWNsZXMvNDIyNDctc2VsbC1vci1uby1zZWxsLWRlc2lnbi1maXJtcy13ZWlnaC1jaG9pY2VzLWZvci1mdXR1cmUtZ3Jvd3Ro0gEA?hl=en-US&gl=US&ceid=US%3Aen
NV5 Acquires Albuquerque-based Environmental Consulting Firm ...,2017-09-07 00:00:00,https://news.google.com/./articles/CBMimgFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2UvMjAxNy8wOS8wNy8xMTEzOTc5LzAvZW4vTlY1LUFjcXVpcmVzLUFsYnVxdWVycXVlLWJhc2VkLUVudmlyb25tZW50YWwtQ29uc3VsdGluZy1GaXJtLU1hcnJvbi1hbmQtQXNzb2NpYXRlcy5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen
The 2017 SCN Who's Who of Consulting | AVNetwork,2017-09-27 00:00:00,https://news.google.com/./articles/CBMiVWh0dHBzOi8vd3d3LmF2bmV0d29yay5jb20vc3lzdGVtcy1jb250cmFjdG9yLW5ld3MvdGhlLTIwMTctc2NuLXdob3Mtd2hvLW9mLWNvbnN1bHRpbmfSAQA?hl=en-US&gl=US&ceid=US%3Aen
Top 90 multifamily construction firms,2017-09-19 00:00:00,https://news.google.com/./articles/CBMiQGh0dHBzOi8vd3d3LmJkY25ldHdvcmsuY29tL3RvcC05MC1tdWx0aWZhbWlseS1jb25zdHJ1Y3Rpb24tZmlybXPSAQA?hl=en-US&gl=US&ceid=US%3Aen
Amazon headquarters: Photos of Chula Vista California proposal,2017-10-18 00:00:00,https://news.google.com/./articles/CBMiX2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vYW1hem9uLWhlYWRxdWFydGVycy1ocTItY2h1bGEtdmlzdGEtY2FsaWZvcm5pYS1wcm9wb3NhbC0yMDE3LTEw0gFjaHR0cHM6Ly93d3cuYnVzaW5lc3NpbnNpZGVyLmNvbS9hbWF6b24taGVhZHF1YXJ0ZXJzLWhxMi1jaHVsYS12aXN0YS1jYWxpZm9ybmlhLXByb3Bvc2FsLTIwMTctMTA_YW1w?hl=en-US&gl=US&ceid=US%3Aen
GOLD Board - Graduates of the Last Decade | Leeds School of ...,2017-10-14 00:00:00,https://news.google.com/./articles/CBMiVGh0dHBzOi8vd3d3LmNvbG9yYWRvLmVkdS9idXNpbmVzcy9hbHVtbmkvb3VyLWFsdW1uaS9nb2xkLWJvYXJkLWdyYWR1YXRlcy1sYXN0LWRlY2FkZdIBAA?hl=en-US&gl=US&ceid=US%3Aen
Elektro Gorenjska implements UT for ArcGIS,2017-12-22 00:00:00,https://news.google.com/./articles/CBMiTGh0dHBzOi8vd3d3Lmdlb3NwYXRpYWx3b3JsZC5uZXQvbmV3cy9lbGVrdHJvLWdvcmVuanNrYS1pbXBsZW1lbnRzLXV0LWFyY2dpcy_SAQA?hl=en-US&gl=US&ceid=US%3Aen
